#,Name,Team,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,Year
557.0,Mitch Garver,SEA,114.0,367.0,430.0,63.0,31.0,17.0,0.0,15.0,37.0,51.0,53.0,0.0,133.0,7.0,3.0,0.0,9.0,0.0,0.0,0.172,2024
558.0,Logan Driscoll,TBR,15.0,35.0,37.0,6.0,5.0,0.0,0.0,1.0,2.0,5.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.171,2024
559.0,Adael Amador,COL,10.0,35.0,36.0,6.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.171,2024
560.0,Ben Rice,NYY,50.0,152.0,178.0,26.0,13.0,6.0,0.0,7.0,20.0,23.0,20.0,0.0,48.0,1.0,5.0,0.0,2.0,0.0,1.0,0.171,2024
561.0,Patrick Wisdom,CHC,75.0,158.0,174.0,27.0,10.0,7.0,2.0,8.0,16.0,23.0,10.0,0.0,59.0,4.0,1.0,1.0,1.0,5.0,0.0,0.171,2024
562.0,Brandon Drury,LAA,97.0,325.0,360.0,55.0,44.0,7.0,0.0,4.0,28.0,15.0,27.0,0.0,81.0,5.0,3.0,0.0,13.0,1.0,0.0,0.169,2024
563.0,Brandon Crawford,STL,29.0,71.0,80.0,12.0,6.0,5.0,0.0,1.0,5.0,4.0,8.0,0.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.169,2024
564.0,Andrew Knapp,SFG,3.0,6.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,2024
565.0,Ali Sanchez,MIA,31.0,84.0,96.0,14.0,12.0,2.0,0.0,0.0,5.0,4.0,4.0,0.0,24.0,1.0,1.0,6.0,2.0,2.0,1.0,0.167,2024
566.0,Andrew Knizner,TEX,37.0,90.0,93.0,15.0,13.0,1.0,0.0,1.0,5.0,9.0,1.0,0.0,22.0,1.0,1.0,0.0,2.0,0.0,0.0,0.167,2024
567.0,Brandon Lockridge,SDP,12.0,12.0,12.0,2.0,1.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.167,2024
568.0,Dillon Dingler,DET,27.0,84.0,87.0,14.0,6.0,5.0,2.0,1.0,2.0,11.0,3.0,0.0,30.0,0.0,0.0,0.0,2.0,0.0,0.0,0.167,2024
569.0,Joey Gallo,WSN,76.0,223.0,260.0,36.0,17.0,9.0,0.0,10.0,24.0,27.0,32.0,0.0,102.0,4.0,1.0,0.0,1.0,3.0,1.0,0.161,2024
570.0,Brian Serven,TOR,28.0,63.0,71.0,10.0,6.0,4.0,0.0,0.0,6.0,3.0,5.0,0.0,22.0,2.0,0.0,1.0,0.0,0.0,0.0,0.159,2024
571.0,Tyler Locklear,SEA,16.0,45.0,49.0,7.0,4.0,1.0,0.0,2.0,3.0,3.0,3.0,0.0,20.0,1.0,0.0,0.0,3.0,1.0,0.0,0.156,2024
572.0,Jose Fermin,STL,45.0,71.0,79.0,11.0,9.0,1.0,1.0,0.0,7.0,4.0,7.0,0.0,11.0,1.0,0.0,0.0,3.0,2.0,1.0,0.155,2024
573.0,Yan Gomes,CHC,34.0,91.0,96.0,14.0,10.0,2.0,0.0,2.0,7.0,7.0,2.0,0.0,36.0,1.0,1.0,1.0,2.0,0.0,0.0,0.154,2024
574.0,Omar Narvaez,NYM,28.0,65.0,69.0,10.0,8.0,2.0,0.0,0.0,4.0,5.0,3.0,0.0,12.0,0.0,0.0,1.0,2.0,0.0,0.0,0.154,2024
575.0,Seby Zavala,SEA,18.0,39.0,43.0,6.0,3.0,2.0,0.0,1.0,4.0,2.0,3.0,0.0,16.0,0.0,0.0,1.0,2.0,0.0,0.0,0.154,2024
576.0,DaShawn Keirsey Jr.,MIN,6.0,13.0,14.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.154,2024
577.0,Joey Wiemer,- - -,21.0,26.0,28.0,4.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,0.154,2024
578.0,Blake Dunn,CIN,19.0,26.0,29.0,4.0,2.0,1.0,0.0,1.0,8.0,1.0,2.0,0.0,11.0,1.0,0.0,0.0,1.0,2.0,0.0,0.154,2024
579.0,Austin Hedges,CLE,66.0,132.0,146.0,20.0,15.0,3.0,0.0,2.0,12.0,15.0,6.0,0.0,50.0,3.0,2.0,3.0,2.0,2.0,0.0,0.152,2024
580.0,Miguel Vargas,- - -,72.0,206.0,237.0,31.0,19.0,7.0,0.0,5.0,22.0,16.0,25.0,0.0,57.0,3.0,3.0,0.0,4.0,3.0,1.0,0.15,2024
581.0,Jamie Westbrook,BOS,21.0,40.0,48.0,6.0,2.0,2.0,0.0,2.0,4.0,7.0,4.0,0.0,14.0,1.0,2.0,0.0,0.0,0.0,0.0,0.15,2024
582.0,Mike Ford,CIN,17.0,60.0,62.0,9.0,7.0,0.0,1.0,1.0,2.0,4.0,2.0,0.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.15,2024
583.0,Keston Hiura,LAA,10.0,27.0,27.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.148,2024
584.0,James Outman,LAD,53.0,136.0,156.0,20.0,12.0,4.0,0.0,4.0,12.0,11.0,16.0,0.0,55.0,4.0,0.0,0.0,0.0,2.0,1.0,0.147,2024
585.0,Brett Harris,OAK,36.0,103.0,123.0,15.0,9.0,3.0,0.0,3.0,15.0,12.0,17.0,0.0,25.0,2.0,1.0,0.0,3.0,0.0,3.0,0.146,2024
586.0,Henry Davis,PIT,37.0,104.0,122.0,15.0,10.0,4.0,0.0,1.0,9.0,5.0,13.0,0.0,45.0,1.0,2.0,1.0,1.0,0.0,0.0,0.144,2024
587.0,Jakson Reetz,SFG,6.0,14.0,15.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.143,2024
588.0,Taylor Trammell,- - -,10.0,7.0,8.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143,2024
589.0,Alan Trejo,COL,28.0,63.0,67.0,9.0,9.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,15.0,1.0,0.0,1.0,2.0,0.0,0.0,0.143,2024
590.0,Aaron Hicks,LAA,18.0,57.0,63.0,8.0,7.0,0.0,0.0,1.0,6.0,5.0,6.0,0.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.14,2024
591.0,Akil Baddoo,DET,31.0,73.0,82.0,10.0,4.0,2.0,2.0,2.0,7.0,5.0,8.0,0.0,27.0,0.0,1.0,0.0,0.0,1.0,0.0,0.137,2024
592.0,Ryan Noda,OAK,36.0,95.0,111.0,13.0,8.0,4.0,0.0,1.0,8.0,4.0,14.0,0.0,37.0,1.0,0.0,1.0,0.0,0.0,0.0,0.137,2024
593.0,Donovan Walton,SFG,9.0,22.0,25.0,3.0,2.0,0.0,0.0,1.0,3.0,2.0,2.0,0.0,7.0,1.0,0.0,0.0,2.0,0.0,0.0,0.136,2024
594.0,Bobby Dalbec,BOS,37.0,83.0,93.0,11.0,8.0,2.0,0.0,1.0,6.0,8.0,8.0,0.0,43.0,1.0,0.0,1.0,1.0,3.0,0.0,0.133,2024
595.0,Travis Blankenhorn,WSN,13.0,31.0,32.0,4.0,3.0,1.0,0.0,0.0,2.0,5.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.129,2024
596.0,Johnathan Rodriguez,CLE,13.0,31.0,40.0,4.0,3.0,1.0,0.0,0.0,6.0,5.0,9.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.129,2024
597.0,Zack Short,- - -,42.0,70.0,88.0,9.0,6.0,3.0,0.0,0.0,11.0,5.0,14.0,0.0,24.0,1.0,0.0,3.0,0.0,2.0,1.0,0.129,2024
598.0,Chuckie Robinson,CHW,26.0,70.0,76.0,9.0,9.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,20.0,1.0,0.0,0.0,1.0,0.0,0.0,0.129,2024
599.0,Davis Wendzel,TEX,27.0,47.0,49.0,6.0,3.0,2.0,0.0,1.0,2.0,2.0,1.0,0.0,12.0,1.0,0.0,0.0,1.0,0.0,0.0,0.128,2024
600.0,C.J. Alexander,KCR,4.0,8.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,2024
601.0,Braden Shewmake,CHW,29.0,64.0,67.0,8.0,5.0,2.0,0.0,1.0,4.0,4.0,1.0,0.0,10.0,0.0,2.0,0.0,0.0,5.0,1.0,0.125,2024
602.0,Graham Pauley,SDP,13.0,32.0,32.0,4.0,2.0,0.0,0.0,2.0,4.0,5.0,0.0,0.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.125,2024
603.0,Jose Abreu,HOU,35.0,113.0,120.0,14.0,10.0,2.0,0.0,2.0,10.0,7.0,4.0,0.0,28.0,2.0,1.0,0.0,4.0,0.0,0.0,0.124,2024
604.0,Alex Jackson,TBR,58.0,139.0,155.0,17.0,7.0,7.0,0.0,3.0,17.0,12.0,12.0,0.0,53.0,2.0,1.0,1.0,2.0,1.0,0.0,0.122,2024
605.0,Trenton Brooks,SFG,12.0,25.0,29.0,3.0,3.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.12,2024
606.0,Ryan Kreidler,DET,35.0,59.0,65.0,7.0,6.0,0.0,0.0,1.0,9.0,2.0,6.0,0.0,19.0,0.0,0.0,0.0,2.0,5.0,3.0,0.119,2024
607.0,Martin Maldonado,CHW,48.0,135.0,147.0,16.0,9.0,3.0,0.0,4.0,9.0,11.0,8.0,0.0,51.0,1.0,0.0,3.0,5.0,0.0,0.0,0.119,2024
608.0,Tom Murphy,SFG,13.0,34.0,38.0,4.0,2.0,1.0,0.0,1.0,3.0,2.0,4.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.118,2024
609.0,Isaac Collins,MIL,11.0,17.0,19.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.118,2024
610.0,Kyren Paris,LAA,21.0,51.0,59.0,6.0,3.0,2.0,0.0,1.0,4.0,5.0,7.0,0.0,17.0,0.0,0.0,0.0,1.0,1.0,0.0,0.118,2024
611.0,Matt Mervis,CHC,9.0,26.0,28.0,3.0,2.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.115,2024
612.0,Rob Brantly,TBR,3.0,9.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111,2024
613.0,Edwin Rios,CIN,5.0,9.0,10.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111,2024
614.0,Bubba Thompson,CIN,17.0,18.0,18.0,2.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,5.0,0.0,0.111,2024
615.0,Vinny Capra,MIL,3.0,9.0,9.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.111,2024
616.0,Tristan Gray,- - -,15.0,28.0,31.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107,2024
617.0,Niko Goodrum,- - -,13.0,29.0,33.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,10.0,0.0,0.0,1.0,0.0,1.0,1.0,0.103,2024
618.0,Levi Jordan,CIN,7.0,10.0,11.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,2024
619.0,Kevin Alcantara,CHC,3.0,10.0,10.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2024
620.0,Pedro Leon,HOU,7.0,20.0,21.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,2.0,2.0,0.0,0.1,2024
621.0,Nacho Alvarez Jr.,ATL,8.0,30.0,32.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,1.0,0.0,0.0,0.1,2024
622.0,Coby Mayo,BAL,17.0,41.0,46.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,22.0,1.0,0.0,0.0,1.0,0.0,0.0,0.098,2024
623.0,Aledmys Diaz,- - -,14.0,33.0,34.0,3.0,3.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091,2024
624.0,Tyler Heineman,- - -,8.0,12.0,16.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.083,2024
625.0,Luis Vazquez,CHC,11.0,12.0,14.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,6.0,1.0,1.0,0.0,1.0,0.0,0.0,0.083,2024
626.0,Bryce Teodosio,LAA,5.0,12.0,12.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083,2024
627.0,Rafael Ortega,CHW,14.0,14.0,17.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,4.0,0.0,1.0,0.0,1.0,2.0,0.0,0.071,2024
628.0,Sam Haggerty,SEA,8.0,15.0,16.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.067,2024
629.0,Kameron Misner,TBR,8.0,15.0,15.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067,2024
630.0,Justin Foscue,TEX,15.0,42.0,44.0,2.0,1.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048,2024
631.0,Jace Peterson,ARI,14.0,22.0,26.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.045,2024
632.0,Adam Ottavino,NYM,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
633.0,Matt Moore,LAA,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
634.0,Clayton Kershaw,LAD,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
635.0,Lance Lynn,STL,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
636.0,Kenley Jansen,BOS,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
637.0,Max Scherzer,TEX,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
638.0,T.J. McFarland,OAK,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
639.0,Justin Wilson,CIN,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
640.0,Charlie Morton,ATL,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
641.0,Rich Hill,BOS,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
642.0,Jake Diekman,NYM,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
643.0,Anthony Gose,CLE,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
644.0,Jesse Chavez,ATL,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
645.0,Ryan Brasier,LAD,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
646.0,Huascar Brazoban,- - -,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
647.0,Albert Suarez,BAL,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
648.0,Jose Cisnero,LAA,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
649.0,Alex Cobb,CLE,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
650.0,Carlos Carrasco,CLE,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
651.0,Craig Kimbrel,BAL,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
652.0,Julio Teheran,NYM,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
653.0,Johnny Cueto,LAA,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
654.0,Chase Anderson,- - -,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
655.0,Martin Perez,- - -,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
656.0,Luis Garcia,- - -,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
657.0,Ryan Pressly,HOU,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
658.0,Fernando Cruz,CIN,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
659.0,Daniel Hudson,LAD,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
660.0,Jay Jackson,MIN,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
661.0,Jordan Lyles,KCR,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
662.0,Hunter Strickland,LAA,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
663.0,Will Smith,KCR,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
664.0,Bryan Shaw,CHW,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
665.0,David Robertson,TEX,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
666.0,Paolo Espino,TOR,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
667.0,Justin Verlander,HOU,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
668.0,Wade Miley,MIL,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
669.0,Kirby Yates,TEX,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
670.0,Nathan Eovaldi,TEX,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
671.0,Casey Kelly,CIN,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
672.0,Patrick Corbin,WSN,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
673.0,Dallas Keuchel,MIL,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
674.0,Joe Kelly,LAD,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
675.0,Miles Mikolas,STL,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
676.0,Tyler Matzek,ATL,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
677.0,Brooks Raley,NYM,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
678.0,Caleb Thielbar,MIN,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
679.0,Kyle Gibson,STL,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
680.0,Shelby Miller,DET,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
681.0,Aroldis Chapman,PIT,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
682.0,Zack Wheeler,PHI,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
683.0,Erasmo Ramirez,TBR,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
684.0,Michael Tonkin,- - -,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
685.0,Scott Alexander,OAK,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
686.0,Chris Sale,ATL,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
687.0,Chasen Shreve,COL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
688.0,Jacob deGrom,TEX,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
689.0,Merrill Kelly,ARI,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
690.0,David Buchanan,CIN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
691.0,Tommy Kahnle,NYY,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
692.0,Jose Quintana,NYM,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
693.0,Robbie Ray,SFG,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
694.0,Joely Rodriguez,BOS,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
695.0,Jose Urena,TEX,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
