UID,IP,Name
sa918378,1.0,Reid Anderson
sa918379,1.0,Joshua Winckowski
sa918386,1.0,Matthew Frawley
sa918392,1.0,William Hibbs
sa918417,1.0,Dominic DiSabatino
sa918420,1.0,Connor Grey
sa918421,1.0,Dakody Clemmer
sa918422,1.0,Yelin Rodriguez
sa918438,32.85,Anthony Bender
sa918441,47.0,Trevor Stephan
sa918447,29.85,Jonathan Hennigan
sa918451,65.35,Bowden Francis
sa918454,1.0,Tyler Fallwell
sa918455,32.35,Samuel Long
sa918458,63.35,Matthew Swarmer
sa918459,30.65,Joseph Navilhon
sa918461,1.0,Pearson McMahan
sa918468,1.0,Jacob Howell
sa918469,1.0,Raymond Burgos
sa918472,1.0,Kaleb Fontenot
sa918482,24.85,Colin McKee
sa918484,29.5,Gregory Weissert
sa918485,1.0,Alfredo Tavarez
sa918488,1.0,Kyle Young
sa918489,1.0,Aaron Quillen
sa918491,1.0,Adam Atkins
sa918493,1.0,Cameron Roegner
sa918494,1.0,Rayniel Adames
sa918495,1.0,Alejandro Mateo
sa918496,1.0,Eugene Warner
sa918503,1.0,Nickolas Gruener
sa918513,1.0,Connor Eller
sa918532,1.0,Stephen Smith
sa918535,27.0,Tyler Erwin
sa918537,1.0,Zach Matson
sa918539,24.15,Skylar Arias
sa918549,29.5,Braden Bristo
sa918550,37.85,Michael Ellenbest
sa918555,36.35,John Ober
sa918556,22.0,Trevor Bettencourt
sa918559,1.0,Blake Lillis
sa918579,1.0,Colton Davis
sa918587,1.0,Kevin Hill
sa918589,1.0,Austin Moore
sa918600,1.0,Benjamin Oliver
sa918605,25.65,Corbin Clouse
sa918612,1.0,Michael Morrison
sa918614,30.35,Vincent Arobio
sa918618,1.0,Tyree Thompson
sa918623,1.0,Gregory Belton
sa918629,1.0,Eric Carter
sa918634,1.0,Lucas Jacobsen
sa918643,1.0,Mike O'Reilly
sa918646,1.0,Ryan Luna
sa918665,1.0,Samuel Held
sa918672,1.0,Will Kincanon
sa918673,1.0,Andrew Deramo
sa918674,26.35,Grant Gavin
sa918696,1.0,Christian Torres
sa918699,31.35,Jake Fishman
sa918715,1.0,Samuel Sheehan
sa918725,1.0,Jordan Scheftz
sa918731,1.0,Juan Gamez
sa918739,1.0,Johnathan Morell
sa918741,1.0,Matthew De La Rosa
sa918752,1.0,Malcolm Van Buren
sa918756,1.0,Jordan Jess
sa918774,1.0,Matthew Smith
sa918811,1.0,Michael Danielak
sa918814,1.0,Nathan Webb
sa918815,1.0,Patrick Krall
sa918821,1.0,John Timmins
sa918851,36.7666666667,Keegan Thompson
sa918871,1.0,Brady Schanuel
sa918889,1.0,Clark Beeker
sa918908,1.0,Justin Kelly
sa918916,1.0,Patrick McGuff
sa918925,1.0,Brayden Bouchey
sa918926,1.0,Troy Bacon
sa918933,1.0,Sidney Duprey
sa918939,1.0,Garrison Bryant
sa918944,1.0,Sean Isaac
sa918951,50.5,Brian Keller
sa918958,1.0,Robert Gordon
sa918959,1.0,Jean Casanova
sa919012,1.0,Noah Murdock
sa919017,1.0,Luke Gillingham
sa919018,1.0,Justin Camp
sa919025,1.0,Anderson Reynoso
sa919027,1.0,Confesor Inoa
sa919030,1.0,Enmanuel Marcano
sa919033,1.0,Carlos Alejo
sa919034,1.0,Kevin Malisheski
sa919042,1.0,Sergio Pacheco
sa919082,29.5,Ronel Blanco
sa919112,52.0,Chad Donato
sa919113,26.85,Joseph Barlow
sa919115,1.0,Adam Alexy
sa919117,46.15,Michael Rucker
sa919118,16.6666666667,Max Kranick
sa919202,1.0,Frandy Torres
sa919219,1.0,Randy Pondler
sa919234,30.35,Yeizo Campos
sa919291,1.0,Elvis Alvarado
sa919319,46.25,Alexander Wells
sa919323,28.65,Jeffrey Singer
sa919332,1.0,Kevin Lenik
sa919377,1.0,Bryan Valdez
sa919392,1.0,Thomas Nance
sa919409,1.0,Jake Elliott
sa919499,1.0,Yeison Cespedes
sa919537,1.0,Kai-Wei Lin
sa919542,1.0,Carlos Sierra
sa919545,1.0,Aron McRee
sa919554,1.0,Francis Cespedes
sa919818,1.0,Scott Sebald
sa919819,1.0,Steven Bruce
sa919820,1.0,Enrique Oquendo
sa919826,1.0,Edgar Martinez
sa919827,1.0,Aaron Fossas
sa919870,1.0,Jonaiker Villalobos
sa919881,1.0,Yordi Rosario
sa919883,1.0,Luis Silva
sa919895,1.0,Willy Collado
sa919907,1.0,Jose Albertos
sa919971,1.0,Fernando Calderon
sa920101,1.0,Matthew Wynne
sa920102,1.0,Maxwell Duval
sa920186,1.0,Brady Anderson
sa920187,1.0,Garrett Kelly
sa920249,1.0,Javier Assad
sa920272,26.7666666667,Alexander Vizcaino
sa920319,1.0,Sean Stutzman
sa920423,49.86,Edward Cabrera
sa920454,1.0,Cristhian Tortosa
sa920466,1.0,Andrew Thomson
sa920544,1.0,Kelvin Gonzalez
sa920635,1.0,David Hodson
sa920636,1.0,Kilber Santana
sa920718,1.0,Steven Moyers
sa920823,1.0,Adams Cuevas
sa920824,1.0,Luis Trinidad
sa920921,1.0,Jayson McKinley
sa921212,50.65,Anthony Shew
sa921224,1.0,Ryan Atkinson
sa921282,1.0,Adriam Castillo
sa921422,1.0,William Ouellette
sa921448,1.0,Wilfred Salaman
sa921576,59.65,Edwin Uceta
sa921578,1.0,Enmanuel Solano
sa921581,1.0,Matt Pobereyko
sa921661,1.0,Martin Buitimea
sa921734,1.0,Maikel Aguiar
sa921876,1.0,Angel De Jesus
sa922004,1.0,Evan Piechota
sa922462,1.0,Angel Rodriguez
sa922474,1.0,Manuel Daza
sa922562,1.0,Miguel Jerez
sa923379,1.0,Jeffri Ocando
sa923839,1.0,Jose Bravo
sa923902,1.0,Rafael Gomez
sa924083,1.0,Rafael Carvajal
sa924295,1.0,Juan Paredes
sa924306,1.0,Jose Alberro
sa924538,1.0,Edgar Martinez
sa925074,1.0,Claudio Galva
sa928287,1.0,Raul Brito
sa928510,32.65,Luis Medina
sa932611,1.0,Michel Otanez
sa943755,1.0,Kenny Hernandez
sa944591,1.0,Junior Tejada
sa944733,1.0,Mario Jimenez
sa944989,1.0,Daison Acosta
sa945004,1.0,Wanderson Linares
sa945024,1.0,Guillermo Zuniga
sa945471,1.0,Cameron Mingo
sa945728,1.0,Lisandro Santos
sa946165,1.0,Christian Mejias
sa946446,1.0,Erick Heredia
sa947269,1.0,Darel Torres
sa947297,1.0,Adoni Kery
sa947763,1.0,Miguel Medrano
sa948350,1.0,Francis Beriguete
sa952977,46.575,Vladimir Gutierrez
sa964182,1.0,Elian Leyva
sa968102,1.0,Eric Pardinho
sa971745,1.0,Joshua Tols
sa971762,1.0,Tom de Blok
sa974592,1.0,Adrian Alcantara
sa975541,1.0,Osvaldo Hernandez
sa977111,1.0,Christopher Rocha
sa977114,1.0,Jonathan Partida
sa977116,1.0,Luis Payan
sa977121,1.0,Alejandro Chavarria
sa977123,1.0,Sergio Alvarado
sa977180,1.0,Daniel Flores
sa977183,1.0,Carlos Chavez
sa977187,1.0,Refugio Marin
sa977262,1.0,Luis De Luna
sa977264,1.0,Daniel Diaz
sa977562,1.0,Mario Morales
sa977821,44.0,Parker Curry
sa977837,26.15,Luke Barker
sa978399,20.65,Victor Castaneda
